,p.HS1,p.S1H,p.S1S2,p.HD,rr.S1,rr.S2,c.H,c.S1,c.S2,c.Trt,u.H,u.S1,u.S2,u.Trt,Cost_NoTrt,Cost_Trt,QALY_NoTrt,QALY_Trt,ICER
6405,0.12621169,0.571527864,0.106806409,0.00674651,3.042242567,10.45668553,2298.631181,3975.335933,15107.95815,9828.610434,0.988016158,0.744505553,0.523379423,0.920937516,68079.02466,108876.49,15.77662216,16.17475564,102471.8281
6406,0.15127346,0.504872367,0.089254387,0.004500787,3.001235029,10.08087272,2286.07591,4293.769038,14104.47717,13705.26815,0.989615133,0.768521279,0.54357034,0.945241528,76551.44053,150853.066,16.26464192,16.78946899,141573.5375
6407,0.098481899,0.529998069,0.104578303,0.003331501,3.022465119,10.10715188,1886.632668,4629.479843,14317.77471,10218.27635,0.9994528,0.743546725,0.555798856,0.967928063,68581.99807,112241.0626,17.4679496,17.93901738,92681.06766
6408,0.186229709,0.454896273,0.100416947,0.006277645,2.98625657,9.999427211,2086.070824,4506.28263,15369.95961,11441.80775,0.994532118,0.774811051,0.527475985,0.955035668,80592.7058,150374.4533,14.89302547,15.4889542,117097.4713
6409,0.119154831,0.558532928,0.096227827,0.002555214,2.947038029,9.875334476,2182.440063,4023.6985,14071.72912,12795.99939,0.981656496,0.782219793,0.509685262,0.947824743,75875.73285,138453.2855,17.28893014,17.69052923,155820.9496
6410,0.171844392,0.445311502,0.120209491,0.002761933,3.02112446,9.957028816,2222.911519,4091.591808,16727.33334,9095.177795,0.991663508,0.777761606,0.518455633,0.979701891,107391.2075,173879.8144,15.92318829,16.5662501,103393.8041
6411,0.145966683,0.49822233,0.108812014,0.007267165,3.005263787,9.738738315,1921.405317,3927.784454,14735.28156,12120.75467,0.988973377,0.745093827,0.456404195,0.97772697,66957.36388,126318.4199,14.93706872,15.54862671,97065.29379
6412,0.118376019,0.505617067,0.115710329,0.005502592,3.019351664,9.972629267,1967.323996,4262.131895,14080.61023,12546.36087,0.99615359,0.741679267,0.490934851,0.966234207,68395.89043,126265.4107,16.02315562,16.53965902,112040.9274
6413,0.114634733,0.435399497,0.101850599,0.005279942,3.004555336,10.13486502,1960.637628,4044.580055,14102.53153,10997.49591,0.994095252,0.743153334,0.504081644,0.961603802,67757.43289,120309.4159,16.10252728,16.65521725,95084.01788
6414,0.157370389,0.492884176,0.120867428,0.003018386,3.006560527,10.12553951,1947.940424,4336.693396,14127.44224,11621.73138,0.994708633,0.732990114,0.523280706,0.939711575,87525.96364,163218.4367,16.11031436,16.70528406,127220.7179
6415,0.191840884,0.520597853,0.090533635,0.004911523,2.975521536,10.13768823,2104.666946,4382.487021,12998.43101,12641.12367,0.993543797,0.762054737,0.438767612,0.958608068,75124.588,152385.6091,15.3699387,16.02925262,117183.9672
6416,0.137499011,0.506414575,0.111951856,0.00431275,3.048419539,9.692925669,2001.255491,3819.773454,14792.31958,12557.19886,0.994032909,0.740598932,0.421941459,0.930720179,77017.77688,144966.5564,15.87858135,16.37617242,136555.4651
6417,0.1381025,0.373746853,0.103173317,0.002689186,2.992652404,10.12954891,2343.10045,3888.618348,16658.99394,9822.124638,0.996389273,0.74705744,0.516326814,0.982376326,99256.37896,164964.7022,16.3685429,17.12080958,87347.11423
6418,0.159992418,0.526567664,0.090099694,0.005479509,2.991841867,9.662460939,1985.524758,4368.22734,15108.28427,13449.24147,0.985675416,0.786779587,0.50616007,0.957085639,73185.3583,144519.1207,15.81991667,16.32317159,141744.7868
6419,0.158609581,0.445893409,0.10788464,0.006427361,3.018423251,10.21199785,1908.579663,4710.600389,14487.26184,13605.6717,0.969433059,0.769748763,0.482621654,0.955143586,73855.36614,149841.4258,14.65733907,15.20596993,138501.2504
6420,0.135181723,0.426855709,0.122671847,0.001970506,2.976026481,9.998919657,2209.963587,3784.078881,15816.33172,12824.40945,0.991829877,0.744667184,0.558727336,0.944293719,100568.3526,187292.2582,16.75682645,17.32309495,153149.7956
6421,0.179978846,0.510660725,0.092990889,0.003600618,2.970807781,10.13144303,2140.119833,4398.05299,15392.76937,12820.44507,0.990092424,0.717698287,0.462295995,0.941331115,87486.45774,169120.5503,15.75558344,16.49581721,110281.5029
6422,0.139961459,0.45081966,0.106917231,0.005363095,2.983667437,10.10668168,2142.034614,4426.081369,14545.08872,11795.31562,0.995467827,0.697285264,0.484508837,0.952701,76750.6767,140553.4907,15.43903357,16.15161488,89537.59087
6423,0.161409457,0.485606405,0.113591397,0.006362454,3.047098756,9.632672794,1972.007472,3841.956672,17192.8739,10825.49216,0.996608996,0.740428262,0.497034386,0.965096055,80577.40449,140749.7621,14.99149937,15.6279368,94545.59873
6424,0.08268937,0.509609739,0.10584751,0.003223486,2.937125076,9.940622975,1832.782531,4039.977506,16454.68434,16130.20358,0.985363367,0.760451324,0.528357215,0.935627879,68175.14582,130482.7552,17.51273148,17.84223079,189097.8435
6425,0.153265906,0.48735874,0.110284796,0.005074041,3.00940534,9.783574222,2131.256106,3854.451217,14183.68601,13626.95017,0.972616183,0.740429124,0.432276362,0.91571862,76997.09527,154295.4319,15.09708037,15.59355026,155695.9218
6426,0.149397413,0.498237483,0.100260905,0.006555764,2.988929638,10.16255149,1954.965725,4240.257754,13216.33439,10076.8181,0.988958317,0.765091235,0.519984638,0.918596382,65399.36456,115972.5137,15.38838229,15.81335224,119004.0582
6427,0.172937003,0.530066659,0.117454662,0.003607619,2.964343495,10.15242562,1941.783768,3736.477418,14924.49746,12124.31749,0.996037989,0.741353211,0.521646648,0.994306635,85923.22232,163688.4649,15.87539507,16.62075003,104333.1654
6428,0.093247937,0.54879997,0.100231433,0.003948032,2.996693924,10.08156914,1971.144102,3554.191232,14126.64329,12396.43389,0.9980875,0.74286436,0.494829765,0.962270517,62916.9097,110576.1515,17.32003049,17.75325462,110010.5875
6429,0.188246837,0.514910668,0.096847435,0.003434484,3.012197053,9.892271561,1600.343319,3830.459603,14640.91808,11414.30729,0.980662459,0.740214811,0.513608843,0.963268837,80108.83518,156055.9638,15.78775838,16.53579685,101528.3728
6430,0.134963868,0.523756799,0.101886858,0.005368607,3.00057598,9.865794726,2185.916473,4099.483453,17275.36095,12845.10999,0.991644388,0.763875508,0.494557508,0.915806122,78751.39324,141281.9369,16.01769165,16.40770574,160328.9376
6431,0.18791403,0.483736178,0.110156048,0.004768216,3.065852736,10.01280644,2129.050482,4064.284109,14122.34838,13799.40821,0.984791285,0.763270419,0.470391738,0.961333717,83407.84066,173397.6332,14.96914485,15.60677024,141132.6998
6432,0.204183484,0.472871975,0.098381269,0.006858265,2.994838088,9.598930785,1911.519855,4121.235736,16545.41384,12799.80598,0.997050226,0.724976396,0.525029618,0.957960777,80198.42798,159405.4595,14.45847752,15.25302628,99688.06887
6433,0.178391933,0.511731583,0.102823844,0.00564261,3.004528448,9.854304019,1845.019324,3761.849905,14995.04523,13423.87813,0.999939227,0.71833392,0.498884196,0.965673484,74523.93645,152993.0611,15.18701541,15.94723326,103219.2613
6434,0.18858818,0.534557441,0.084677474,0.004614619,2.959687002,9.948844536,2050.103216,4497.303661,13929.54125,12186.59049,0.980073893,0.753870375,0.524527784,0.948562457,76561.46731,149676.7756,15.71579405,16.36991918,111775.7205
6435,0.143129675,0.564195658,0.107104755,0.005722084,3.01211605,10.69694746,1807.525324,4270.077231,15332.88517,11141.13446,0.996609387,0.740050276,0.466611362,0.971666593,68570.89257,121738.2117,15.73384008,16.31690416,91186.06441
6436,0.093071747,0.468563687,0.116267783,0.006907242,2.978009177,10.23771581,2498.246621,4048.417136,16459.50243,10391.04315,0.987023111,0.76097491,0.491638306,0.943769392,71781.95703,110868.024,15.94706834,16.30746155,108453.9481
6437,0.156657607,0.567392349,0.13394763,0.00573335,3.014100341,10.23080624,1892.814393,4028.795361,15804.02227,11001.59986,0.98469783,0.75466855,0.54574039,0.97877071,77989.92247,136755.9025,15.27075232,15.82616511,105805.9546
6438,0.099997341,0.528035699,0.107560165,0.004500581,2.989975212,10.15933126,1882.621613,4366.543097,14066.17283,11665.04403,0.990448156,0.753032493,0.459264284,0.96563833,64684.1044,112555.5386,16.72197668,17.16226453,108727.5843
6439,0.163242245,0.490096905,0.085056402,0.003653519,2.966990178,9.845869566,2057.39229,4054.104245,16364.34846,10123.88232,0.995550626,0.751811085,0.534814423,0.94193563,83899.23604,144623.1128,16.42428628,17.04372046,98031.20129
6440,0.130867674,0.477480356,0.097801741,0.00317839,3.0149703,9.768420657,1820.02482,4102.254805,14156.50737,11179.35456,0.985251513,0.720289323,0.517726157,0.932472387,74791.50123,136716.5916,16.55787596,17.14617653,105260.9725
6441,0.168752507,0.475821051,0.096328221,0.005762281,3.038628502,10.12956171,2028.534972,3661.865995,14399.05116,10816.59158,0.989740474,0.746041999,0.530638435,0.926834033,72418.87721,134211.2777,15.29168801,15.85721427,109265.3066
6442,0.150606837,0.535025178,0.098640847,0.008342041,3.046539632,10.19512061,2038.217365,4453.002061,14220.09061,11168.26715,0.989748339,0.729891069,0.466277627,0.945094002,63091.10537,113222.6265,14.82150963,15.38407594,89112.19935
6443,0.147376053,0.415885618,0.104011694,0.004628747,2.978012683,10.09986372,2158.919736,4209.514465,14220.2309,12074.62327,0.997959521,0.74607106,0.465656232,0.936692901,80411.88953,152773.8998,15.5571913,16.13937711,124293.6705
6444,0.163214959,0.513085929,0.091990084,0.005056765,3.040186234,10.09382518,2028.533517,3866.556952,14973.82754,13156.25872,0.990942168,0.76769788,0.452901239,0.937016986,74158.54514,146953.0087,15.68249373,16.19637299,141656.7472
6445,0.127416655,0.472235,0.097826952,0.005242075,3.026419876,9.757523985,1784.092786,4120.227882,16605.39938,10950.35493,0.99799638,0.758459423,0.49226388,0.957625619,72205.02901,126213.7488,16.1381483,16.66375439,102755.1242
6446,0.155336496,0.542317467,0.1124383,0.005396585,3.028982359,9.705286993,2213.219711,3723.064435,13991.75483,10551.25402,0.998334845,0.721590359,0.531102058,0.97795084,74911.51877,131618.1798,15.66249487,16.35022284,82455.07392
6447,0.132067473,0.453288249,0.102137318,0.003131353,3.03541072,10.17597305,2021.636018,4309.105443,14047.14261,10709.73017,0.999349126,0.733136266,0.464461698,0.97486456,79823.18593,141590.4282,16.46462569,17.1483322,90341.74974
6448,0.192071337,0.526055629,0.094730785,0.003851919,3.019986978,10.02735103,2035.938004,3967.848452,15033.80441,13020.14067,0.997647866,0.751503746,0.559723068,0.954759847,84300.48878,168686.7782,16.03891856,16.72129549,123665.2139
6449,0.168080964,0.452031895,0.116342177,0.005066163,3.008801657,9.803893229,1730.942011,4053.329024,13495.11321,12556.93026,0.99655277,0.75155181,0.528098822,0.950504247,75612.61037,154471.7758,15.24236969,15.84657581,130516.9921
6450,0.213793949,0.51993054,0.114826,0.003922397,2.935659966,9.752675042,2163.996609,3694.86096,15030.65574,12628.36985,0.993460749,0.737842159,0.514198973,0.983775577,93883.50205,185127.7905,15.18710796,16.01305883,110471.8116
6451,0.159951363,0.478911049,0.127927884,0.004015996,3.066772179,9.922555807,1975.061024,4111.699769,14416.62105,11158.56639,0.992673359,0.754263168,0.505180475,0.958733851,86049.34567,157361.8148,15.53942973,16.11833947,123184.0888
6452,0.124116659,0.531177045,0.108511429,0.004913771,3.021839309,10.56493291,1549.453867,4238.535809,13999.19024,10650.57484,0.994454247,0.778699678,0.441118202,0.946644888,62865.16321,112590.2793,16.19387554,16.59414684,124228.5328
6453,0.140150354,0.581027467,0.106120247,0.005439797,2.987928878,9.782170872,2013.4658,4276.341452,14147.48878,13724.57878,0.999198795,0.763129073,0.524294197,0.983250964,69484.74484,134852.312,16.19594437,16.73817472,120553.1322
6454,0.139451678,0.435065576,0.108189689,0.007995736,3.017573081,10.31316733,1850.256769,4378.965948,16348.27671,10653.74106,0.986564703,0.794098479,0.553243197,0.917452836,68723.25345,120334.9302,14.90875442,15.24054787,155553.6364
6455,0.193036945,0.450883146,0.087113966,0.002340143,2.955540786,9.86128216,2096.012473,3607.004187,15604.52693,13190.42407,0.997765107,0.738559721,0.512374284,0.931161124,95090.22856,193573.1108,16.27691891,17.01154578,134058.3719
6456,0.157341952,0.495233202,0.11092956,0.005501933,2.99763145,10.26241804,2240.672523,4144.866041,16841.53236,10392.64316,0.982009415,0.75288692,0.4244503,0.957168346,84531.53015,142344.6533,15.03080194,15.6091046,99970.3575
6457,0.140435678,0.475883004,0.115708355,0.005819126,2.968961046,9.703603811,2009.048042,3898.905671,15722.95711,12252.46639,0.997170743,0.744760192,0.465936491,0.936937499,76501.43174,141283.2837,15.38744428,15.89432193,127805.699
6458,0.097580936,0.437528162,0.095255484,0.001799436,2.98620397,9.949406528,1835.306951,4174.3899,15598.67498,11837.79414,0.99103204,0.767924249,0.500427146,0.921887856,77318.94375,136813.8941,17.67051236,18.04696143,158042.497
6459,0.134532311,0.456017308,0.100282469,0.003904494,3.006718128,10.18472603,1888.908464,3900.955008,14077.92075,12867.34558,0.996138843,0.778721285,0.504628369,0.944735669,73804.71177,145381.9457,16.40073252,16.87073273,152291.9203
6460,0.123693461,0.559899957,0.107185042,0.005144708,3.020726998,10.2184961,2157.276282,3853.851201,15668.617,11837.73199,0.998318737,0.739496347,0.476275736,0.935243764,72282.06898,125404.9631,16.28912738,16.74141442,117453.938
6461,0.140379263,0.465966783,0.106631111,0.006002138,2.994798117,10.1062205,2152.557628,4285.400847,14163.79601,9449.896507,0.995614049,0.737187686,0.485607067,0.970306433,72732.60598,121577.9369,15.4167037,16.05155355,76939.9731
6462,0.198147288,0.453583594,0.105441786,0.005063903,2.927538825,9.874123666,2073.043663,3885.162961,15860.7559,14300.41305,0.990251063,0.728831962,0.483547388,0.943817897,88505.97732,185535.8299,14.70884199,15.44963868,130980.4075
6463,0.152945185,0.519416877,0.089256141,0.008977592,2.990190721,10.17011948,2323.724316,3668.280302,15127.36709,16494.28375,0.992984081,0.757129788,0.476772447,0.921883898,63832.70224,136907.294,14.86042432,15.3094443,162742.4057
6464,0.149502839,0.501608322,0.119155602,0.003086115,2.982672286,10.00208472,1644.571958,4759.42593,15600.52271,13755.62699,0.99511321,0.727346151,0.519814964,0.941335311,87384.79294,172867.6146,16.2435393,16.83799786,143799.4629
6465,0.127980822,0.459143197,0.103747176,0.004648084,2.998082312,10.02196405,1908.19848,3545.183842,15342.71893,12101.26776,0.989432741,0.732591486,0.565364969,0.908038795,73105.31608,136136.7192,16.18093268,16.64903128,134654.1178
6466,0.130270443,0.521533352,0.10585233,0.008911074,2.979780622,9.925276047,2160.601075,4215.379724,15394.12213,12179.79092,0.980980368,0.699697356,0.508506132,0.95508423,64039.0707,114037.2182,14.80135759,15.39924132,83625.20286
6467,0.151070413,0.506521264,0.112429041,0.00488641,2.963138979,9.858663778,1966.336138,4279.926729,16217.12306,12745.15742,0.999873712,0.761654497,0.51166722,0.956801365,81968.97341,153181.9341,15.84701884,16.38377296,132673.3393
6468,0.172008111,0.486667336,0.095891539,0.006206032,3.040671412,9.929553917,2182.407091,4326.079275,13855.63742,12685.74503,0.994615659,0.736706314,0.497570032,0.960455286,73597.07348,144880.3019,15.10901942,15.8050751,102410.2393
6469,0.125736913,0.569469817,0.128013183,0.006314173,3.014291036,9.840532469,1735.354385,4230.631624,14487.76742,13853.21677,0.995859036,0.721665399,0.420438881,0.957485764,65086.30312,126873.3109,15.49463745,16.00345116,121433.4565
6470,0.133126211,0.481614886,0.098978632,0.006048287,3.043160791,9.680978593,1988.262393,3894.29067,15599.9637,12931.69181,0.98707958,0.780011147,0.531488901,0.945541019,70269.60953,133163.3657,15.81901004,16.25647149,143769.826
6471,0.192940239,0.464067414,0.108877484,0.004271843,3.013782693,9.907711269,1990.540137,3804.724059,14704.62333,13291.11512,0.981374043,0.777898819,0.501826005,0.922145274,86858.06665,178869.2847,15.14799098,15.63406796,189293.5118
6472,0.153395017,0.426113986,0.095407894,0.002463779,3.007060583,9.676251189,2080.977161,3892.998955,15765.58277,11711.9645,0.993964827,0.731469996,0.535223871,0.942306341,92658.33894,171598.8953,16.53457271,17.23261859,113087.9199
6473,0.166630048,0.679849308,0.111693811,0.004458323,3.002955071,9.978266018,1983.38934,3590.853489,15306.75871,11501.49077,0.983228269,0.788467201,0.496431823,0.934170691,75757.00287,135790.3582,16.08637338,16.45772087,161663.554
6474,0.143944232,0.496806093,0.11193704,0.006646537,2.942310531,9.849307399,1807.765849,3699.142022,16768.92469,10575.969,0.991971971,0.768363273,0.45878853,0.974674942,71955.5217,125018.8615,15.19885181,15.73882009,98271.21679
6475,0.11618809,0.508015727,0.113754247,0.005410842,3.005471591,10.14404637,2080.900943,4403.549613,15407.55188,11589.40294,0.992279475,0.720781943,0.504766305,0.956654236,72539.37888,125046.487,16.05126261,16.58924575,97599.91353
6476,0.17798314,0.513331409,0.092642164,0.006488919,2.980004335,9.991408777,1590.414747,3854.329621,14747.77563,13996.82691,0.99377802,0.753595721,0.503495977,0.919331063,65655.75096,142560.7762,15.15779883,15.67444963,148853.0063
6477,0.135430955,0.528030847,0.120990872,0.0046228,3.015763237,9.657357447,2212.445402,4082.696489,15468.25786,11726.64748,0.991124277,0.750778693,0.459413195,0.947397718,81718.14039,143403.9896,15.86574202,16.35045582,127262.415
6478,0.119206512,0.51611983,0.111235038,0.00465928,3.020566242,9.858088992,1896.782907,3890.413507,14219.82135,11480.94487,0.990900441,0.732796598,0.55182857,0.965119425,68870.18697,123393.9986,16.41032321,16.95560154,99992.62498
6479,0.176710588,0.532571118,0.104804714,0.004595747,3.02862747,9.861823408,1603.36799,4004.622642,15703.44132,10668.46201,0.995868341,0.73321267,0.54759896,0.970186206,78181.08174,142452.512,15.72955435,16.44923966,89304.90739
6480,0.167578279,0.449707386,0.118514312,0.005646553,3.035286597,9.839203068,2031.37703,3804.943582,13773.57911,11936.5434,0.998432248,0.734829709,0.445219346,0.951678112,77098.95835,150072.4993,14.72477778,15.37229183,112698.0051
6481,0.147741055,0.53816048,0.110798812,0.002360028,2.963677358,9.67644419,2324.495812,4190.840814,15801.49975,10954.52214,0.970676132,0.763341234,0.467986535,0.944011054,94998.94026,162016.224,16.38152327,16.88085371,134214.2975
6482,0.167676226,0.521732001,0.098064718,0.00294597,3.00581801,10.38407247,1776.578131,3852.324915,14401.17193,12759.09276,0.989207612,0.751071375,0.516947658,0.942495102,79886.75681,160155.2897,16.3620093,16.95982227,134270.31
6483,0.160821996,0.531567808,0.085989738,0.006210775,3.007883517,10.09816989,2391.354671,4224.233413,13175.88747,12148.07654,0.99054311,0.749420641,0.519871037,0.927445165,69843.53251,131124.9872,15.62821768,16.15299201,116776.7768
6484,0.207193185,0.54105442,0.102816018,0.004422797,2.951810559,9.986942062,1973.117791,4379.608433,16946.91204,12670.17212,0.995118421,0.744351006,0.502084249,0.977786847,92351.65441,176184.1497,15.34491253,16.12526215,107429.4054
6485,0.151703351,0.478856683,0.101071493,0.002527299,2.970101019,9.919955941,1883.717718,4315.00788,16214.16416,13249.56404,0.995039487,0.756043896,0.545901635,0.950260053,90937.9735,175394.0094,16.75901144,17.35213723,142391.4391
6486,0.152975011,0.50872124,0.086976754,0.004062328,2.989951067,9.513239895,1989.051576,3520.96704,13692.6191,14323.7492,0.972704466,0.744080885,0.499328062,0.956423957,71161.3069,150980.7992,16.05496369,16.69726889,124270.3508
6487,0.133089276,0.456665532,0.126907275,0.005525995,3.004173418,9.977323976,1706.857988,3868.709246,14940.32571,11928.8472,0.981278215,0.758276216,0.456500872,0.945336766,72716.33892,136510.9434,15.17940644,15.65268749,134792.2235
6488,0.138520351,0.526500009,0.10945728,0.003196928,3.02360264,10.50241,1984.35465,4298.325877,15319.45823,11832.92001,0.986211795,0.74427201,0.4579706,0.962767685,82302.084,148222.7806,16.30813448,16.88694869,113889.217
6489,0.141077815,0.507322857,0.078300782,0.005820993,2.996383456,10.02401612,2078.368092,4134.523626,16137.3864,11251.30532,0.990613163,0.740056499,0.496555958,0.915226402,69416.29883,122736.0826,16.01145688,16.51139556,106652.6487
6490,0.17725856,0.601038571,0.10523546,0.007904686,2.987764377,10.20928321,1725.535884,3736.821247,15533.14451,10110.21932,0.99621158,0.749844273,0.490369728,0.970665908,63710.03208,112747.3932,14.83143921,15.43011547,81909.64783
6491,0.180986118,0.527767152,0.088939498,0.005348115,3.043528734,9.97140155,1642.646071,4271.996533,15255.62377,12196.58278,0.986825858,0.746504737,0.484326974,0.930139873,71788.73301,141619.5809,15.41688098,16.00546316,118642.478
6492,0.190949376,0.559893934,0.124873784,0.002226282,3.007755603,10.00876412,2123.286453,3781.870633,14165.83258,10713.48794,0.980983575,0.726863033,0.44360504,0.944230233,97092.02742,175671.2487,15.61144697,16.27472341,118471.2994
6493,0.192152601,0.459486638,0.146230498,0.009273579,3.006603615,9.768411306,1867.434819,3706.376552,14920.25674,10216.29442,0.997782176,0.758245673,0.468968309,0.964814869,72058.56085,130263.999,13.09291246,13.66315112,102072.0677
6494,0.167008719,0.476332048,0.10111117,0.006344417,2.985588825,10.08853868,1940.06918,3324.610683,16062.53895,11674.78089,0.997940564,0.770414621,0.528306377,0.959330008,73393.37475,138480.7477,15.23809629,15.81096601,113616.3609
6495,0.163083903,0.568706853,0.103345158,0.003012608,3.014364994,10.22538572,1931.462965,4532.737247,17242.2464,10512.53178,0.998418572,0.775209646,0.473322589,0.933807121,91084.58222,153896.0192,16.52252123,16.98099052,137002.4958
6496,0.146890829,0.539170234,0.094939591,0.006583573,2.91912638,10.0719216,2004.443309,4085.466078,15332.02519,11368.44923,0.99762935,0.760047064,0.467979399,0.969174519,67817.27194,121569.1905,15.63730384,16.1966071,96105.14045
6497,0.151027358,0.459787038,0.11923702,0.003286082,2.950032268,10.0255917,2121.251062,3971.885269,16467.22799,12277.16238,0.98752455,0.729256845,0.513237884,0.946786488,95549.83049,174639.6402,15.88904369,16.5195223,125444.0811
6498,0.191010262,0.467814196,0.094628883,0.005762438,3.014732795,9.788910373,2188.013995,4458.071352,16125.26241,12968.16832,0.998716404,0.799840927,0.491499479,0.982760484,84902.45297,165660.4889,15.18051568,15.80397047,129533.1059
6499,0.180397251,0.539036841,0.083474752,0.006644012,2.99652948,9.821334394,2031.208232,3890.374628,15240.45119,10277.7769,0.998290592,0.760651158,0.523341791,0.93489261,69280.55007,123732.2629,15.45213565,16.00082626,99239.3746
6500,0.156120994,0.500833775,0.09536157,0.008258455,2.95266559,9.828977304,2308.097271,4042.438081,16871.09409,9315.995273,0.987843197,0.729145417,0.47513756,0.977522769,72236.52603,116821.7676,14.71149845,15.40667482,64135.15119
6501,0.168621925,0.570492495,0.0932742,0.004978511,3.034263031,10.53556609,1732.819864,3799.006505,15723.42522,10273.04981,0.990845489,0.755709926,0.482781653,0.924524334,70959.97506,125953.3777,15.81662742,16.31144503,111138.7323
6502,0.10982582,0.493634395,0.083050623,0.001836753,3.008253469,9.908928603,2098.463235,3625.939395,14944.41977,11550.36211,0.98347432,0.768865252,0.494388728,0.930824154,75528.44289,132535.7858,17.63297225,18.04994463,136717.3129
6503,0.153582925,0.456810661,0.108726044,0.005435815,2.908797439,9.74574492,2020.531386,3834.322299,15322.74022,12572.93154,0.995405946,0.757095601,0.479065213,0.956729955,78450.33368,150706.744,15.36053936,15.94357428,123931.5312
6504,0.105263731,0.515233592,0.091875135,0.005792844,2.980190077,10.28752156,2311.65001,4198.331598,14630.40424,12173.03524,0.995740471,0.772658551,0.52771972,0.979444513,66692.76602,114329.8023,16.64142771,17.10009029,103860.7425
6505,0.177243637,0.535382274,0.101738503,0.001322024,2.974222263,10.26115403,2231.224916,4686.381344,13114.78473,12183.36356,0.998047807,0.77275166,0.479317925,0.953719818,94538.46186,181793.4457,16.91333059,17.50147403,148356.6399
6506,0.200638599,0.431292762,0.116087314,0.003572949,2.942007143,10.05218067,2162.299658,3256.964731,16144.70678,10648.71965,0.994851189,0.745381948,0.502202749,0.953194319,101089.8459,182645.9679,15.08889612,15.81682102,112039.1981
6507,0.161123288,0.495961672,0.116948401,0.006107383,2.993814682,10.01062574,2032.338519,4068.329431,13971.57017,10370.18519,0.987365039,0.729559898,0.487105285,0.942492359,73688.4734,131328.36,14.8840642,15.4783511,96990.00133
6508,0.153609129,0.393549383,0.10617527,0.00580754,2.997754006,9.943177538,1852.149974,4104.23544,15054.82008,13143.06121,0.967860846,0.785130076,0.502272631,0.926248686,76807.67441,155329.7262,14.83945061,15.27896044,178658.2383
6509,0.122910236,0.472725022,0.109658848,0.005981319,3.035484084,10.00791616,2012.05572,3968.726589,15011.29492,11783.35032,0.993012286,0.730898286,0.549773249,0.954434527,69740.93979,125472.6065,15.82457632,16.37419509,101400.5885
6510,0.181826899,0.528141012,0.098951125,0.003103576,2.983124561,9.774237915,2038.675951,4477.984234,14680.00959,11444.63514,0.987858215,0.762919277,0.486329612,0.915402604,88349.25487,163773.5703,16.07510969,16.56991533,152432.2061
6511,0.114525522,0.54338804,0.09662175,0.003942931,2.979190297,9.840173094,2059.229056,4272.159958,13830.17543,14552.06363,0.996812582,0.749797842,0.531858107,0.952463253,69080.92128,134483.9533,17.04867078,17.52168556,138268.4742
6512,0.166704554,0.57191298,0.113250501,0.003153794,3.014131188,9.838314068,1624.058356,3877.325984,15109.94008,11094.59798,0.977937272,0.798348413,0.492946238,0.937056041,81674.59436,150072.1604,16.16822007,16.56144085,173941.8916
6513,0.106100383,0.446544663,0.088464624,0.007284569,2.960679279,10.16748278,1958.643794,4169.877819,16165.58116,13999.86215,0.997892099,0.766024828,0.500793211,0.975356212,62116.04547,117792.0285,16.02315192,16.52010383,112034.953
6514,0.09285666,0.49712888,0.098201258,0.003738721,2.979741171,10.09769613,2109.542673,3668.378733,15270.01011,11155.79014,0.996696237,0.763588873,0.51246386,0.953159323,69096.46346,114645.4301,17.3403276,17.7391133,114219.1551
6515,0.144345636,0.434773225,0.099263984,0.00262505,2.957135404,10.43978961,1958.398659,4164.513833,15403.39061,11351.82135,0.99527632,0.708338112,0.492392922,0.895346606,87854.29316,160164.487,16.36611309,16.94805421,124256.8903
6516,0.15775809,0.54452538,0.088285252,0.002464287,3.046188546,10.08077782,1629.468562,3959.204625,12395.26992,11200.16865,0.991937196,0.746162024,0.500163154,0.959230808,69412.99521,135897.2161,16.86351797,17.51404273,102200.9084
6517,0.130336423,0.467892743,0.117039562,0.008204943,2.959015951,10.25276014,1985.334893,3228.822696,14490.53762,12759.70993,0.994010058,0.753815093,0.513393298,0.944665563,62017.01624,119514.1831,14.93434785,15.39737378,124176.993
6518,0.149010343,0.455572344,0.09627503,0.008081309,2.94626887,10.03252749,1824.440089,4485.399476,13888.78948,10913.4767,0.999381861,0.773404978,0.483227716,0.962070783,62574.91495,115871.8835,14.95911194,15.49573825,99318.59103
6519,0.126752079,0.500072301,0.105358755,0.003170302,2.991917706,10.23417,1814.794272,3807.878552,15469.44548,14933.39535,0.998805347,0.740922211,0.489848873,0.959990397,77100.44225,157107.2397,16.74836604,17.31676568,140757.9999
6520,0.126841183,0.454294697,0.108753362,0.004118302,3.013498021,10.04534355,1969.631331,4224.853887,16402.51069,10693.60802,0.990338425,0.76654278,0.5207563,0.974651636,81763.07675,139513.4449,16.27681056,16.82880151,104621.9469
6521,0.157627275,0.486142892,0.095788048,0.00398431,3.021033593,9.983992661,2302.64105,4261.807493,15243.34366,8898.294392,0.991925514,0.775447207,0.476866796,0.942307054,85063.40574,137726.1473,16.05688817,16.56961581,102710.9458
6522,0.134712896,0.482985943,0.091686964,0.003310044,3.017389286,9.769088396,1948.968952,4006.55442,15913.89847,12504.20951,0.99439177,0.746870351,0.501949128,0.945436975,79433.07507,148146.953,16.70735681,17.27412802,121237.4179
